A_pos,peak,pred
chr2R_5055290,chr2R_5055317,0.224040657282
chr2R_5055300,chr2R_5055317,0.0572293661535
chr2R_5055302,chr2R_5055317,0.118471302092
chr2R_5055309,chr2R_5055317,0.80832362175
chr2R_5055314,chr2R_5055317,0.0551882237196
chr2R_5055320,chr2R_5055317,0.115635998547
chr2R_5055321,chr2R_5055317,0.0354711078107
chr2R_5055331,chr2R_5055317,0.154158219695
chr2R_5055332,chr2R_5055317,0.0725833103061
chr2R_5055333,chr2R_5055317,0.0172536242753
chr2R_5055334,chr2R_5055317,0.0235130004585
chr2R_5055335,chr2R_5055317,0.0372524596751
chr2R_5055338,chr2R_5055317,0.073813021183
chr2R_5055342,chr2R_5055317,0.0383102558553
chr2R_5055344,chr2R_5055317,0.0211784653366
chr2R_5055345,chr2R_5055317,0.0115093961358
chr2R_5055348,chr2R_5055317,0.00432156212628
chr2R_5055349,chr2R_5055317,0.0614551827312
chr2R_5055350,chr2R_5055317,0.0243940912187
chr2R_5055355,chr2R_5055317,0.122458942235
chr2R_5055358,chr2R_5055317,0.0169203057885
chr2R_5055359,chr2R_5055317,0.660535633564
chr2R_5055365,chr2R_5055317,0.439941704273
chr2R_5385506,chr2R_5385555,0.0440742485225
chr2R_5385508,chr2R_5385555,0.0142985712737
chr2R_5385510,chr2R_5385555,0.227108165622
chr2R_5385514,chr2R_5385555,0.031630333513
chr2R_5385515,chr2R_5385555,0.914206624031
chr2R_5385516,chr2R_5385555,0.026394976303
chr2R_5385526,chr2R_5385555,0.0141190011054
chr2R_5385527,chr2R_5385555,0.0795205980539
chr2R_5385528,chr2R_5385555,0.0246862545609
chr2R_5385531,chr2R_5385555,0.0577804595232
chr2R_5385540,chr2R_5385555,0.288262993097
chr2R_5385544,chr2R_5385555,0.65602427721
chr2R_5385545,chr2R_5385555,0.102235347033
chr2R_5385548,chr2R_5385555,0.175043180585
chr2R_5385549,chr2R_5385555,0.93096601963
chr2R_5385559,chr2R_5385555,0.08857113868
chr2R_5385564,chr2R_5385555,0.12611156702
chr2R_5385566,chr2R_5385555,0.16044332087
chr2R_5385567,chr2R_5385555,0.0757116600871
chr2R_5385570,chr2R_5385555,0.0252994261682
chr2R_5385571,chr2R_5385555,0.091463573277
chr2R_5385572,chr2R_5385555,0.0169702619314
chr2R_5385577,chr2R_5385555,0.0171624496579
chr2R_5385590,chr2R_5385555,0.252210885286
chr2R_5385591,chr2R_5385555,0.00587096251547
chr2R_5385593,chr2R_5385555,0.259220212698
chr2R_5385594,chr2R_5385555,0.0112065598369
chr2R_5385596,chr2R_5385555,0.0588316358626
chr2R_6289966,chr2R_6290016,0.326823711395
chr2R_6289976,chr2R_6290016,0.262508034706
chr2R_6289980,chr2R_6290016,0.0917669385672
chr2R_6289981,chr2R_6290016,0.081039853394
chr2R_6289985,chr2R_6290016,0.263407379389
chr2R_6289991,chr2R_6290016,0.072891280055
chr2R_6289992,chr2R_6290016,0.0421198457479
chr2R_6289993,chr2R_6290016,0.0875367969275
chr2R_6289996,chr2R_6290016,0.14261238277
chr2R_6289997,chr2R_6290016,0.0543082803488
chr2R_6289998,chr2R_6290016,0.00728780822828
chr2R_6290000,chr2R_6290016,0.107466101646
chr2R_6290004,chr2R_6290016,0.389130234718
chr2R_6290008,chr2R_6290016,0.0121409175918
chr2R_6290014,chr2R_6290016,0.0389828942716
chr2R_6290019,chr2R_6290016,0.00719756959006
chr2R_6290020,chr2R_6290016,0.0084329303354
chr2R_6290026,chr2R_6290016,0.0675476267934
chr2R_6290030,chr2R_6290016,0.238413453102
chr2R_6290040,chr2R_6290016,0.00822297763079
chr2R_6290042,chr2R_6290016,0.00616292888299
chr2R_6290043,chr2R_6290016,0.0335654914379
chr2R_6290044,chr2R_6290016,0.0340430364013
chr2R_6290046,chr2R_6290016,0.0271823294461
chr2R_6290049,chr2R_6290016,0.0340751521289
chr2R_6290052,chr2R_6290016,0.00940978061408
chr2R_6290053,chr2R_6290016,0.0227316711098
chr2R_6290054,chr2R_6290016,0.00831687171012
chr2R_6290055,chr2R_6290016,0.0373425856233
chr2R_6290056,chr2R_6290016,0.0741853788495
chr2R_6290058,chr2R_6290016,0.199738845229
chr2R_6290061,chr2R_6290016,0.0353665351868
chr2R_6290062,chr2R_6290016,0.00348237645812
chr2R_6290065,chr2R_6290016,0.0106521993876
chr2R_7265259,chr2R_7265309,0.0393899455667
chr2R_7265261,chr2R_7265309,0.0209892895073
chr2R_7265262,chr2R_7265309,0.0787333026528
chr2R_7265263,chr2R_7265309,0.495949447155
chr2R_7265265,chr2R_7265309,0.0373829416931
chr2R_7265266,chr2R_7265309,0.0267525892705
chr2R_7265267,chr2R_7265309,0.0137587133795
chr2R_7265268,chr2R_7265309,0.0165226608515
chr2R_7265269,chr2R_7265309,0.0550571866333
chr2R_7265270,chr2R_7265309,0.122341185808
chr2R_7265275,chr2R_7265309,0.0127909705043
chr2R_7265278,chr2R_7265309,0.0271744113415
chr2R_7265279,chr2R_7265309,0.108704231679
chr2R_7265280,chr2R_7265309,0.0251935105771
chr2R_7265282,chr2R_7265309,0.169178381562
chr2R_7265283,chr2R_7265309,0.241793394089
chr2R_7265286,chr2R_7265309,0.0457051321864
chr2R_7265287,chr2R_7265309,0.0509121865034
chr2R_7265288,chr2R_7265309,0.00676272017881
chr2R_7265289,chr2R_7265309,0.00836129672825
chr2R_7265290,chr2R_7265309,0.0322782993317
chr2R_7265292,chr2R_7265309,0.0290255192667
chr2R_7265294,chr2R_7265309,0.224076390266
chr2R_7265295,chr2R_7265309,0.00597439240664
chr2R_7265299,chr2R_7265309,0.341069430113
chr2R_7265303,chr2R_7265309,0.0776079073548
chr2R_7265308,chr2R_7265309,0.161676287651
chr2R_7265309,chr2R_7265309,0.0753568336368
chr2R_7265312,chr2R_7265309,0.00403628312051
chr2R_7265314,chr2R_7265309,0.123651519418
chr2R_7265315,chr2R_7265309,0.00986693333834
chr2R_7265317,chr2R_7265309,0.0961635857821
chr2R_7265320,chr2R_7265309,0.0370777323842
chr2R_7265322,chr2R_7265309,0.848401069641
chr2R_7265323,chr2R_7265309,0.00524844741449
chr2R_7265325,chr2R_7265309,0.00642562704161
chr2R_7265330,chr2R_7265309,0.0043979389593
chr2R_7265332,chr2R_7265309,0.0336615554988
chr2R_7265334,chr2R_7265309,0.185988411307
chr2R_7265335,chr2R_7265309,0.00967267341912
chr2R_7265339,chr2R_7265309,0.627973854542
chr2R_7265343,chr2R_7265309,0.0273617263883
chr2R_7265344,chr2R_7265309,0.0102906664833
chr2R_7265348,chr2R_7265309,0.0411382168531
chr2R_7265350,chr2R_7265309,0.0387858003378
chr2R_7265353,chr2R_7265309,0.00387080246583
chr2R_7265356,chr2R_7265309,0.0112664988264
chr2R_7265357,chr2R_7265309,0.126108542085
chr2R_7265358,chr2R_7265309,0.260279417038
chr2R_7265359,chr2R_7265309,0.0235830172896
chr2R_7871931,chr2R_7871981,0.0363456048071
chr2R_7871932,chr2R_7871981,0.0163629446179
chr2R_7871934,chr2R_7871981,0.0361281856894
chr2R_7871939,chr2R_7871981,0.792106032372
chr2R_7871943,chr2R_7871981,0.15967386961
chr2R_7871944,chr2R_7871981,0.0334802605212
chr2R_7871945,chr2R_7871981,0.00401723012328
chr2R_7871947,chr2R_7871981,0.0504201501608
chr2R_7871950,chr2R_7871981,0.00756086874753
chr2R_7871953,chr2R_7871981,0.0130582619458
chr2R_7871958,chr2R_7871981,0.169770851731
chr2R_7871959,chr2R_7871981,0.0146370436996
chr2R_7871963,chr2R_7871981,0.994078755379
chr2R_7871967,chr2R_7871981,0.0691957622766
chr2R_7871969,chr2R_7871981,0.0493696816266
chr2R_7871970,chr2R_7871981,0.00871518999338
chr2R_7871971,chr2R_7871981,0.0564611665905
chr2R_7871972,chr2R_7871981,0.0150749357417
chr2R_7871973,chr2R_7871981,0.0146158821881
chr2R_7871974,chr2R_7871981,0.0393860116601
chr2R_7871975,chr2R_7871981,0.0299792829901
chr2R_7871976,chr2R_7871981,0.0579702630639
chr2R_7871979,chr2R_7871981,0.0462908484042
chr2R_7871983,chr2R_7871981,0.0136755518615
chr2R_7871988,chr2R_7871981,0.00974623300135
chr2R_7871990,chr2R_7871981,0.0145819270983
chr2R_7871992,chr2R_7871981,0.0429831594229
chr2R_7871997,chr2R_7871981,0.1264500916
chr2R_7871999,chr2R_7871981,0.0169589538127
chr2R_7872000,chr2R_7871981,0.0085335560143
chr2R_7872002,chr2R_7871981,0.00871145073324
chr2R_7872004,chr2R_7871981,0.0149538628757
chr2R_7872006,chr2R_7871981,0.257059723139
chr2R_7872011,chr2R_7871981,0.238027200103
chr2R_7872021,chr2R_7871981,0.0385351739824
chr2R_7872022,chr2R_7871981,0.00960174947977
chr2R_7872023,chr2R_7871981,0.0470635890961
chr2R_7872027,chr2R_7871981,0.0798120871186
chr2R_7872028,chr2R_7871981,0.00922590587288
chr2R_8016360,chr2R_8016410,0.772304475307
chr2R_8016361,chr2R_8016410,0.972696900368
chr2R_8016362,chr2R_8016410,0.0790451467037
chr2R_8016369,chr2R_8016410,0.95771253109
chr2R_8016371,chr2R_8016410,0.00754116429016
chr2R_8016372,chr2R_8016410,0.0668299272656
chr2R_8016378,chr2R_8016410,0.0102615924552
chr2R_8016382,chr2R_8016410,0.0361161343753
chr2R_8016385,chr2R_8016410,0.00962980370969
chr2R_8016386,chr2R_8016410,0.0440434589982
chr2R_8016387,chr2R_8016410,0.0386568158865
chr2R_8016391,chr2R_8016410,0.877694189548
chr2R_8016392,chr2R_8016410,0.143883377314
chr2R_8016400,chr2R_8016410,0.118283323944
chr2R_8016401,chr2R_8016410,0.00117548159324
chr2R_8016402,chr2R_8016410,0.0536968633533
chr2R_8016403,chr2R_8016410,0.0816264301538
chr2R_8016409,chr2R_8016410,0.00353619549423
chr2R_8016413,chr2R_8016410,0.138991847634
chr2R_8016416,chr2R_8016410,0.00394916394725
chr2R_8016417,chr2R_8016410,0.159258499742
chr2R_8016418,chr2R_8016410,0.095093101263
chr2R_8016421,chr2R_8016410,0.364212065935
chr2R_8016422,chr2R_8016410,0.594230055809
chr2R_8016423,chr2R_8016410,0.070919290185
chr2R_8016429,chr2R_8016410,0.278679668903
chr2R_8016432,chr2R_8016410,0.00751965353265
chr2R_8016433,chr2R_8016410,0.0345706008375
chr2R_8016434,chr2R_8016410,0.124373495579
chr2R_8016435,chr2R_8016410,0.0281802657992
chr2R_8016439,chr2R_8016410,0.101586572826
chr2R_8016440,chr2R_8016410,0.0100155128166
chr2R_8016443,chr2R_8016410,0.0695548653603
chr2R_8016444,chr2R_8016410,0.166708871722
chr2R_8016445,chr2R_8016410,0.00599094899371
chr2R_8016446,chr2R_8016410,0.0105354972184
chr2R_8016447,chr2R_8016410,0.0303757637739
chr2R_8016452,chr2R_8016410,0.490848988295
chr2R_8016453,chr2R_8016410,0.205710828304
chr2R_8016454,chr2R_8016410,0.146793544292
chr2R_9354541,chr2R_9354585,0.376270115376
chr2R_9354542,chr2R_9354585,0.0831426084042
chr2R_9354547,chr2R_9354585,0.00853818841279
chr2R_9354548,chr2R_9354585,0.0901349484921
chr2R_9354549,chr2R_9354585,0.256265759468
chr2R_9354551,chr2R_9354585,0.0564846210182
chr2R_9354552,chr2R_9354585,0.01100251358
chr2R_9354557,chr2R_9354585,0.0206916816533
chr2R_9354558,chr2R_9354585,0.00109912885819
chr2R_9354559,chr2R_9354585,0.0412269569933
chr2R_9354560,chr2R_9354585,0.0118514513597
chr2R_9354565,chr2R_9354585,0.0120335919783
chr2R_9354567,chr2R_9354585,0.310792654753
chr2R_9354571,chr2R_9354585,0.344635128975
chr2R_9354575,chr2R_9354585,0.0813198313117
chr2R_9354576,chr2R_9354585,0.0126294493675
chr2R_9354577,chr2R_9354585,0.0111808450893
chr2R_9354578,chr2R_9354585,0.00383427692577
chr2R_9354580,chr2R_9354585,0.0526874996722
chr2R_9354583,chr2R_9354585,0.00480971392244
chr2R_9354587,chr2R_9354585,0.0913612022996
chr2R_9354595,chr2R_9354585,0.00297195068561
chr2R_9354596,chr2R_9354585,0.00166526436806
chr2R_9354605,chr2R_9354585,0.0458457022905
chr2R_9354608,chr2R_9354585,0.01586513035
chr2R_9354614,chr2R_9354585,0.00138329260517
chr2R_9354616,chr2R_9354585,0.020901247859
chr2R_9354622,chr2R_9354585,0.0153076983988
chr2R_9354624,chr2R_9354585,0.917429864407
chr2R_9354627,chr2R_9354585,0.0162581633776
chr2R_9354634,chr2R_9354585,0.0385882109404
chr2R_9356111,chr2R_9356161,0.205596640706
chr2R_9356112,chr2R_9356161,0.0193576905876
chr2R_9356114,chr2R_9356161,0.202898085117
chr2R_9356116,chr2R_9356161,0.497383534908
chr2R_9356118,chr2R_9356161,0.548879504204
chr2R_9356119,chr2R_9356161,0.230648741126
chr2R_9356123,chr2R_9356161,0.649042785168
chr2R_9356128,chr2R_9356161,0.0592686645687
chr2R_9356131,chr2R_9356161,0.0228551514447
chr2R_9356133,chr2R_9356161,0.151851996779
chr2R_9356134,chr2R_9356161,0.00965845491737
chr2R_9356136,chr2R_9356161,0.024922112003
chr2R_9356137,chr2R_9356161,0.00318892183714
chr2R_9356139,chr2R_9356161,0.0828144699335
chr2R_9356140,chr2R_9356161,0.00881712045521
chr2R_9356142,chr2R_9356161,0.0379224568605
chr2R_9356143,chr2R_9356161,0.0194352436811
chr2R_9356144,chr2R_9356161,0.0653907582164
chr2R_9356146,chr2R_9356161,0.0163071732968
chr2R_9356147,chr2R_9356161,0.0222629643977
chr2R_9356150,chr2R_9356161,0.00308895925991
chr2R_9356157,chr2R_9356161,0.517146289349
chr2R_9356159,chr2R_9356161,0.0357554107904
chr2R_9356160,chr2R_9356161,0.0645309239626
chr2R_9356161,chr2R_9356161,0.0847118198872
chr2R_9356166,chr2R_9356161,0.0406783409417
chr2R_9356168,chr2R_9356161,0.150886148214
chr2R_9356169,chr2R_9356161,0.0430286750197
chr2R_9356171,chr2R_9356161,0.0693706646562
chr2R_9356172,chr2R_9356161,0.0273703821003
chr2R_9356174,chr2R_9356161,0.057806160301
chr2R_9356176,chr2R_9356161,0.786994099617
chr2R_9356179,chr2R_9356161,0.0399886481464
chr2R_9356180,chr2R_9356161,0.073130197823
chr2R_9356181,chr2R_9356161,0.0455908849835
chr2R_9356184,chr2R_9356161,0.138719156384
chr2R_9356189,chr2R_9356161,0.00814763642848
chr2R_9356192,chr2R_9356161,0.0178162679076
chr2R_9356193,chr2R_9356161,0.010561555624
chr2R_9356196,chr2R_9356161,0.0168957430869
chr2R_9356200,chr2R_9356161,0.993161678314
chr2R_9356205,chr2R_9356161,0.00719486083835
chr2R_9356206,chr2R_9356161,0.0589215494692
chr2R_9356207,chr2R_9356161,0.0990939512849
chr2R_9356209,chr2R_9356161,0.0201158057898
chr2R_9356210,chr2R_9356161,0.0698562785983
chr2R_9356211,chr2R_9356161,0.0334226563573
chr2R_9359546,chr2R_9359596,0.0438659004867
chr2R_9359548,chr2R_9359596,0.111889094114
chr2R_9359554,chr2R_9359596,0.0017911818577
chr2R_9359558,chr2R_9359596,0.0264289900661
chr2R_9359560,chr2R_9359596,0.184750497341
chr2R_9359561,chr2R_9359596,0.0727101638913
chr2R_9359566,chr2R_9359596,0.27223071456
chr2R_9359568,chr2R_9359596,0.234683662653
chr2R_9359569,chr2R_9359596,0.0537531524897
chr2R_9359573,chr2R_9359596,0.685979008675
chr2R_9359578,chr2R_9359596,0.21079069376
chr2R_9359579,chr2R_9359596,0.0164752360433
chr2R_9359581,chr2R_9359596,0.221935972571
chr2R_9359583,chr2R_9359596,0.757469475269
chr2R_9359585,chr2R_9359596,0.0326763279736
chr2R_9359586,chr2R_9359596,0.0105141932145
chr2R_9359587,chr2R_9359596,0.018849182874
chr2R_9359588,chr2R_9359596,0.00215958687477
chr2R_9359590,chr2R_9359596,0.206894814968
chr2R_9359595,chr2R_9359596,0.0896246507764
chr2R_9359601,chr2R_9359596,0.0344269871712
chr2R_9359602,chr2R_9359596,0.168740823865
chr2R_9359606,chr2R_9359596,0.365514546633
chr2R_9359607,chr2R_9359596,0.00590653391555
chr2R_9359608,chr2R_9359596,0.00348407495767
chr2R_9359609,chr2R_9359596,0.0288350563496
chr2R_9359611,chr2R_9359596,0.14007332921
chr2R_9359612,chr2R_9359596,0.0296683274209
chr2R_9359613,chr2R_9359596,0.136225506663
chr2R_9359614,chr2R_9359596,0.0906472504139
chr2R_9359615,chr2R_9359596,0.164561271667
chr2R_9359618,chr2R_9359596,0.972480595112
chr2R_9359619,chr2R_9359596,0.420030534267
chr2R_9359621,chr2R_9359596,0.0217117257416
chr2R_9359622,chr2R_9359596,0.00915679521859
chr2R_9359623,chr2R_9359596,0.0958129689097
chr2R_9359624,chr2R_9359596,0.0207495987415
chr2R_9359632,chr2R_9359596,0.0129994265735
chr2R_9359634,chr2R_9359596,0.168768137693
chr2R_9359639,chr2R_9359596,0.0190473087132
chr2R_9359642,chr2R_9359596,0.00576427904889
chr2R_9359644,chr2R_9359596,0.0283009037375
chr2R_9359646,chr2R_9359596,0.0384784005582
chr2R_9484886,chr2R_9484932,0.0136293722317
chr2R_9484887,chr2R_9484932,0.0182976461947
chr2R_9484888,chr2R_9484932,0.0355867594481
chr2R_9484890,chr2R_9484932,0.0079688038677
chr2R_9484894,chr2R_9484932,0.00418939534575
chr2R_9484896,chr2R_9484932,0.0032269875519
chr2R_9484898,chr2R_9484932,0.945198595524
chr2R_9484902,chr2R_9484932,0.0172401424497
chr2R_9484903,chr2R_9484932,0.184192299843
chr2R_9484904,chr2R_9484932,0.084619499743
chr2R_9484907,chr2R_9484932,0.189129278064
chr2R_9484913,chr2R_9484932,0.0301543138921
chr2R_9484923,chr2R_9484932,0.0165818072855
chr2R_9484933,chr2R_9484932,0.034510858357
chr2R_9484935,chr2R_9484932,0.700667858124
chr2R_9484938,chr2R_9484932,0.0039872569032
chr2R_9484939,chr2R_9484932,0.0066874041222
chr2R_9484940,chr2R_9484932,0.218868091702
chr2R_9484944,chr2R_9484932,0.101180955768
chr2R_9484946,chr2R_9484932,0.0145061016083
chr2R_9484947,chr2R_9484932,0.0703065618873
chr2R_9484948,chr2R_9484932,0.0289936214685
chr2R_9484949,chr2R_9484932,0.00260092923418
chr2R_9484950,chr2R_9484932,0.0238521434367
chr2R_9484951,chr2R_9484932,0.258427590132
chr2R_9484952,chr2R_9484932,0.582000732422
chr2R_9484961,chr2R_9484932,0.0421232916415
chr2R_9484962,chr2R_9484932,0.0176990963519
chr2R_9484963,chr2R_9484932,0.0785104334354
chr2R_9484964,chr2R_9484932,0.162669345737
chr2R_9484965,chr2R_9484932,0.197642311454
chr2R_9484966,chr2R_9484932,0.160049125552
chr2R_9484972,chr2R_9484932,0.0278841555119
chr2R_9484973,chr2R_9484932,0.11913895607
chr2R_9484974,chr2R_9484932,0.00573131209239
chr2R_9484979,chr2R_9484932,0.0445992611349
chr2R_9484982,chr2R_9484932,0.00366158550605
chr2R_9485379,chr2R_9485429,0.0603939816356
chr2R_9485382,chr2R_9485429,0.04483814165
chr2R_9485383,chr2R_9485429,0.00966733973473
chr2R_9485384,chr2R_9485429,0.0337270274758
chr2R_9485385,chr2R_9485429,0.0233740415424
chr2R_9485393,chr2R_9485429,0.0806196406484
chr2R_9485394,chr2R_9485429,0.205596640706
chr2R_9485395,chr2R_9485429,0.0193576905876
chr2R_9485397,chr2R_9485429,0.202898085117
chr2R_9485399,chr2R_9485429,0.497383534908
chr2R_9485401,chr2R_9485429,0.548879504204
chr2R_9485402,chr2R_9485429,0.230648741126
chr2R_9485406,chr2R_9485429,0.649042785168
chr2R_9485411,chr2R_9485429,0.0592686645687
chr2R_9485414,chr2R_9485429,0.0228551514447
chr2R_9485416,chr2R_9485429,0.151851996779
chr2R_9485417,chr2R_9485429,0.00965845491737
chr2R_9485419,chr2R_9485429,0.024922112003
chr2R_9485420,chr2R_9485429,0.00318892183714
chr2R_9485422,chr2R_9485429,0.0828144699335
chr2R_9485423,chr2R_9485429,0.00881712045521
chr2R_9485425,chr2R_9485429,0.0379224568605
chr2R_9485426,chr2R_9485429,0.0194352436811
chr2R_9485427,chr2R_9485429,0.0653907582164
chr2R_9485429,chr2R_9485429,0.0163071732968
chr2R_9485430,chr2R_9485429,0.0222629643977
chr2R_9485433,chr2R_9485429,0.00308895925991
chr2R_9485440,chr2R_9485429,0.517146289349
chr2R_9485442,chr2R_9485429,0.0357554107904
chr2R_9485443,chr2R_9485429,0.0645309239626
chr2R_9485444,chr2R_9485429,0.0847118198872
chr2R_9485449,chr2R_9485429,0.0406783409417
chr2R_9485451,chr2R_9485429,0.150886148214
chr2R_9485452,chr2R_9485429,0.0430286750197
chr2R_9485454,chr2R_9485429,0.0693706646562
chr2R_9485455,chr2R_9485429,0.0273703821003
chr2R_9485457,chr2R_9485429,0.057806160301
chr2R_9485459,chr2R_9485429,0.786994099617
chr2R_9485462,chr2R_9485429,0.0399886481464
chr2R_9485463,chr2R_9485429,0.073130197823
chr2R_9485464,chr2R_9485429,0.0455908849835
chr2R_9485467,chr2R_9485429,0.138719156384
chr2R_9485472,chr2R_9485429,0.00814763642848
chr2R_9485475,chr2R_9485429,0.0178162679076
chr2R_9485476,chr2R_9485429,0.010561555624
chr2R_9485479,chr2R_9485429,0.0168957430869
chr2R_9488161,chr2R_9488207,0.00805336330086
chr2R_9488164,chr2R_9488207,0.0161523427814
chr2R_9488167,chr2R_9488207,0.00319538102485
chr2R_9488169,chr2R_9488207,0.0681267678738
chr2R_9488174,chr2R_9488207,0.0228581875563
chr2R_9488175,chr2R_9488207,0.0235277283937
chr2R_9488181,chr2R_9488207,0.00600580684841
chr2R_9488182,chr2R_9488207,0.805173456669
chr2R_9488183,chr2R_9488207,0.0635858625174
chr2R_9488186,chr2R_9488207,0.00373727316037
chr2R_9488188,chr2R_9488207,0.0368877500296
chr2R_9488195,chr2R_9488207,0.184629008174
chr2R_9488199,chr2R_9488207,0.0433241203427
chr2R_9488204,chr2R_9488207,0.0681251809001
chr2R_9488212,chr2R_9488207,0.0951137393713
chr2R_9488216,chr2R_9488207,0.836266040802
chr2R_9488218,chr2R_9488207,0.0217381156981
chr2R_9488220,chr2R_9488207,0.0180796887726
chr2R_9488221,chr2R_9488207,0.015439289622
chr2R_9488222,chr2R_9488207,0.28401517868
chr2R_9488224,chr2R_9488207,0.013900058344
chr2R_9488225,chr2R_9488207,0.0240628551692
chr2R_9488226,chr2R_9488207,0.0428478829563
chr2R_9488227,chr2R_9488207,0.0119067337364
chr2R_9488229,chr2R_9488207,0.0533850602806
chr2R_9488231,chr2R_9488207,0.0417873971164
chr2R_9488232,chr2R_9488207,0.0125913023949
chr2R_9488233,chr2R_9488207,0.00330495950766
chr2R_9488234,chr2R_9488207,0.0262766554952
chr2R_9488235,chr2R_9488207,0.0237404424697
chr2R_9488240,chr2R_9488207,0.147642567754
chr2R_9488244,chr2R_9488207,0.0056058219634
chr2R_9488245,chr2R_9488207,0.060150500387
chr2R_9488246,chr2R_9488207,0.0218587759882
chr2R_9488249,chr2R_9488207,0.00247543910518
chr2R_9488251,chr2R_9488207,0.21988427639
chr2R_9488255,chr2R_9488207,0.0307787060738
chr2R_9488256,chr2R_9488207,0.0186822526157
chr2R_10183586,chr2R_10183636,0.0681251809001
chr2R_10183594,chr2R_10183636,0.0951137393713
chr2R_10183598,chr2R_10183636,0.836266040802
chr2R_10183600,chr2R_10183636,0.0217381156981
chr2R_10183602,chr2R_10183636,0.0180796887726
chr2R_10183603,chr2R_10183636,0.015439289622
chr2R_10183604,chr2R_10183636,0.28401517868
chr2R_10183606,chr2R_10183636,0.013900058344
chr2R_10183607,chr2R_10183636,0.0240628551692
chr2R_10183608,chr2R_10183636,0.0428478829563
chr2R_10183609,chr2R_10183636,0.0119067337364
chr2R_10183611,chr2R_10183636,0.0533850602806
chr2R_10183613,chr2R_10183636,0.0417873971164
chr2R_10183614,chr2R_10183636,0.0125913023949
chr2R_10183615,chr2R_10183636,0.00330495950766
chr2R_10183616,chr2R_10183636,0.0262766554952
chr2R_10183617,chr2R_10183636,0.0237404424697
chr2R_10183622,chr2R_10183636,0.147642567754
chr2R_10183626,chr2R_10183636,0.0056058219634
chr2R_10183627,chr2R_10183636,0.060150500387
chr2R_10183628,chr2R_10183636,0.0218587759882
chr2R_10183631,chr2R_10183636,0.00247543910518
chr2R_10183633,chr2R_10183636,0.21988427639
chr2R_10183637,chr2R_10183636,0.0307787060738
chr2R_10183638,chr2R_10183636,0.0186822526157
chr2R_10183642,chr2R_10183636,0.186513885856
chr2R_10183645,chr2R_10183636,0.629114031792
chr2R_10183646,chr2R_10183636,0.0211170092225
chr2R_10183648,chr2R_10183636,0.00749499350786
chr2R_10183649,chr2R_10183636,0.0735868662596
chr2R_10183650,chr2R_10183636,0.0304629728198
chr2R_10183652,chr2R_10183636,0.0737600326538
chr2R_10183653,chr2R_10183636,0.0500735081732
chr2R_10183657,chr2R_10183636,0.0791694000363
chr2R_10183658,chr2R_10183636,0.0393897816539
chr2R_10183659,chr2R_10183636,0.0694675594568
chr2R_10183668,chr2R_10183636,0.0455858819187
chr2R_10183669,chr2R_10183636,0.00237776851282
chr2R_10183671,chr2R_10183636,0.0452455319464
chr2R_10183673,chr2R_10183636,0.336060136557
chr2R_10183683,chr2R_10183636,0.0393043160439
chr2R_10183684,chr2R_10183636,0.024225898087
chr2R_11013058,chr2R_11013108,0.00769054284319
chr2R_11013062,chr2R_11013108,0.0763121023774
chr2R_11013063,chr2R_11013108,0.0237039886415
chr2R_11013067,chr2R_11013108,0.0466041490436
chr2R_11013071,chr2R_11013108,0.130371034145
chr2R_11013073,chr2R_11013108,0.109570138156
chr2R_11013074,chr2R_11013108,0.0382498838007
chr2R_11013077,chr2R_11013108,0.0113568957895
chr2R_11013079,chr2R_11013108,0.205689892173
chr2R_11013082,chr2R_11013108,0.0530428513885
chr2R_11013083,chr2R_11013108,0.00942851044238
chr2R_11013084,chr2R_11013108,0.0448846444488
chr2R_11013085,chr2R_11013108,0.011054161936
chr2R_11013087,chr2R_11013108,0.329060703516
chr2R_11013088,chr2R_11013108,0.155151411891
chr2R_11013094,chr2R_11013108,0.296420663595
chr2R_11013097,chr2R_11013108,0.0736412107944
chr2R_11013104,chr2R_11013108,0.0107358973473
chr2R_11013105,chr2R_11013108,0.272865623236
chr2R_11013106,chr2R_11013108,0.0511482320726
chr2R_11013108,chr2R_11013108,0.296209007502
chr2R_11013109,chr2R_11013108,0.1976339221
chr2R_11013113,chr2R_11013108,0.98409640789
chr2R_11013114,chr2R_11013108,0.00999472290277
chr2R_11013116,chr2R_11013108,0.0687486901879
chr2R_11013118,chr2R_11013108,0.119691126049
chr2R_11013122,chr2R_11013108,0.0245912205428
chr2R_11013126,chr2R_11013108,0.0125369904563
chr2R_11013128,chr2R_11013108,0.121510520577
chr2R_11013129,chr2R_11013108,0.0158882569522
chr2R_11013136,chr2R_11013108,0.310204952955
chr2R_11013137,chr2R_11013108,0.0668171420693
chr2R_11013138,chr2R_11013108,0.0334071032703
chr2R_11013139,chr2R_11013108,0.112067602575
chr2R_11013145,chr2R_11013108,0.0212487094104
chr2R_11013147,chr2R_11013108,0.0379399321973
chr2R_11013153,chr2R_11013108,0.0332578234375
chr2R_11013157,chr2R_11013108,0.0318808220327
chr2R_12792099,chr2R_12792147,0.0959072113037
chr2R_12792100,chr2R_12792147,0.249642342329
chr2R_12792102,chr2R_12792147,0.0105820903555
chr2R_12792104,chr2R_12792147,0.61800968647
chr2R_12792105,chr2R_12792147,0.101082488894
chr2R_12792109,chr2R_12792147,0.0273202583194
chr2R_12792112,chr2R_12792147,0.051248665899
chr2R_12792113,chr2R_12792147,0.0313761271536
chr2R_12792114,chr2R_12792147,0.00344572751783
