A_pos,peak,pred
chr2L_21599526,chr2L_21599517,0.0951137393713
chr2L_21599534,chr2L_21599517,0.0681251809001
chr2L_21599539,chr2L_21599517,0.0433241203427
chr2L_21599543,chr2L_21599517,0.184629008174
chr2L_21599550,chr2L_21599517,0.0368877500296
chr2L_21599552,chr2L_21599517,0.00373727316037
chr2L_21599555,chr2L_21599517,0.0635858625174
chr2L_21599556,chr2L_21599517,0.805173456669
chr2L_21599557,chr2L_21599517,0.00600580684841
chr2L_21599563,chr2L_21599517,0.0235277283937
chr2L_21599564,chr2L_21599517,0.0228581875563
chr2L_21600420,chr2L_21600467,0.156149089336
chr2L_21600422,chr2L_21600467,0.0165500398725
chr2L_21600428,chr2L_21600467,0.0502018108964
chr2L_21600434,chr2L_21600467,0.131747186184
chr2L_21600435,chr2L_21600467,0.0279835034162
chr2L_21600440,chr2L_21600467,0.012013562955
chr2L_21600441,chr2L_21600467,0.00779493944719
chr2L_21600443,chr2L_21600467,0.00806457363069
chr2L_21600444,chr2L_21600467,0.0670440122485
chr2L_21600446,chr2L_21600467,0.120084092021
chr2L_21600447,chr2L_21600467,0.69184666872
chr2L_21600449,chr2L_21600467,0.0313805900514
chr2L_21600450,chr2L_21600467,0.0883344635367
chr2L_21600451,chr2L_21600467,0.0188166704029
chr2L_21600452,chr2L_21600467,0.00864196289331
chr2L_21600453,chr2L_21600467,0.102008335292
chr2L_21600455,chr2L_21600467,0.0501195006073
chr2L_21600458,chr2L_21600467,0.374473810196
chr2L_21600460,chr2L_21600467,0.0383692234755
chr2L_21600464,chr2L_21600467,0.0116795115173
chr2L_21600470,chr2L_21600467,0.0865001529455
chr2L_21600471,chr2L_21600467,0.0421451665461
chr2L_21600472,chr2L_21600467,0.0101462844759
chr2L_21600479,chr2L_21600467,0.0374806635082
chr2L_21600480,chr2L_21600467,0.140960618854
chr2L_21600481,chr2L_21600467,0.0877100527287
chr2L_21600482,chr2L_21600467,0.158342570066
chr2L_21600484,chr2L_21600467,0.00503356289119
chr2L_21600485,chr2L_21600467,0.00806979369372
chr2L_21600486,chr2L_21600467,0.0163807980716
chr2L_21600490,chr2L_21600467,0.087571516633
chr2L_21600493,chr2L_21600467,0.0510451383889
chr2L_21600494,chr2L_21600467,0.11720148474
chr2L_21600495,chr2L_21600467,0.0169555358589
chr2L_21600496,chr2L_21600467,0.0623407028615
chr2L_21600499,chr2L_21600467,0.572583258152
chr2L_21600501,chr2L_21600467,0.141890645027
chr2L_21600502,chr2L_21600467,0.146814838052
chr2L_21600503,chr2L_21600467,0.0977024137974
chr2L_21600504,chr2L_21600467,0.0270269773901
chr2L_21600505,chr2L_21600467,0.0187370739877
chr2L_21600506,chr2L_21600467,0.0698180869222
chr2L_21600507,chr2L_21600467,0.0698960274458
chr2L_21600509,chr2L_21600467,0.0446295514703
chr2L_21600513,chr2L_21600467,0.0621903315187
chr2L_21600515,chr2L_21600467,0.023300614208
chr2L_21983496,chr2L_21983545,0.00384159875102
chr2L_21983497,chr2L_21983545,0.454167157412
chr2L_21983499,chr2L_21983545,0.00970134977251
chr2L_21983505,chr2L_21983545,0.0759046599269
chr2L_21983507,chr2L_21983545,0.0050656767562
chr2L_21983508,chr2L_21983545,0.0759862810373
chr2L_21983519,chr2L_21983545,0.0141115561128
chr2L_21983520,chr2L_21983545,0.0247803963721
chr2L_21983537,chr2L_21983545,0.0294588301331
chr2L_21983538,chr2L_21983545,0.0475024282932
chr2L_21983541,chr2L_21983545,0.17586517334
chr2L_21983542,chr2L_21983545,0.0249952543527
chr2L_21983545,chr2L_21983545,0.0277110021561
chr2L_21983550,chr2L_21983545,0.0332529768348
chr2L_21983561,chr2L_21983545,0.00443911459297
chr2L_21983562,chr2L_21983545,0.0187840890139
chr2L_21983565,chr2L_21983545,0.0222725067288
chr2L_21983567,chr2L_21983545,0.00952052511275
chr2L_21983568,chr2L_21983545,0.00744558498263
chr2L_21983569,chr2L_21983545,0.00726208323613
chr2L_21983571,chr2L_21983545,0.0031751235947
chr2L_21983572,chr2L_21983545,0.00788724515587
chr2L_21983577,chr2L_21983545,0.293475300074
chr2L_21983581,chr2L_21983545,0.0176520925015
chr2L_21983588,chr2L_21983545,0.0317513272166
chr2L_21983590,chr2L_21983545,0.00451624114066
chr2L_21983591,chr2L_21983545,0.01778668724
chr2L_21983592,chr2L_21983545,0.0345282629132
chr2L_21983594,chr2L_21983545,0.0091386558488
chr2L_22425447,chr2L_22425495,0.132109895349
chr2L_22425455,chr2L_22425495,0.0984419137239
chr2L_22425463,chr2L_22425495,0.0734074935317
chr2L_22425464,chr2L_22425495,0.0669238343835
chr2L_22425465,chr2L_22425495,0.00191196694504
chr2L_22425473,chr2L_22425495,0.105506137013
chr2L_22425476,chr2L_22425495,0.320423930883
chr2L_22425478,chr2L_22425495,0.0240691173822
chr2L_22425483,chr2L_22425495,0.00531374756247
chr2L_22425490,chr2L_22425495,0.00853030569851
chr2L_22425496,chr2L_22425495,0.00863805506378
chr2L_22425497,chr2L_22425495,0.164689585567
chr2L_22425505,chr2L_22425495,0.270832240582
chr2L_22425512,chr2L_22425495,0.0141917001456
chr2L_22425516,chr2L_22425495,0.386298537254
chr2L_22425518,chr2L_22425495,0.00122955278493
chr2L_22425520,chr2L_22425495,0.00766420271248
chr2L_22425521,chr2L_22425495,0.0437281914055
chr2L_22425523,chr2L_22425495,0.0180332250893
chr2L_22425524,chr2L_22425495,0.0319818034768
chr2L_22425525,chr2L_22425495,0.00166803481989
chr2L_22425526,chr2L_22425495,0.0406820476055
chr2L_22425527,chr2L_22425495,0.0617892555892
chr2L_22425532,chr2L_22425495,0.00209114700556
chr2L_22425541,chr2L_22425495,0.0469887517393
chr2L_22425543,chr2L_22425495,0.00297765317373
chr2L_22425544,chr2L_22425495,0.0040046996437
chr2L_22426223,chr2L_22426266,0.934201896191
chr2L_22426227,chr2L_22426266,0.42119038105
chr2L_22426229,chr2L_22426266,0.00711320340633
chr2L_22426231,chr2L_22426266,0.0898199155927
chr2L_22426232,chr2L_22426266,0.124766550958
chr2L_22426243,chr2L_22426266,0.0164540857077
chr2L_22426244,chr2L_22426266,0.00510400068015
chr2L_22426246,chr2L_22426266,0.00515887932852
chr2L_22426247,chr2L_22426266,0.213708713651
chr2L_22426249,chr2L_22426266,0.0212904028594
chr2L_22426253,chr2L_22426266,0.0114774014801
chr2L_22426254,chr2L_22426266,0.0301560703665
chr2L_22426255,chr2L_22426266,0.0472363829613
chr2L_22426256,chr2L_22426266,0.0589754842222
chr2L_22426259,chr2L_22426266,0.285239309072
chr2L_22426260,chr2L_22426266,0.0935098007321
chr2L_22426261,chr2L_22426266,0.05947734043
chr2L_22426263,chr2L_22426266,0.271742939949
chr2L_22426264,chr2L_22426266,0.974555790424
chr2L_22426269,chr2L_22426266,0.263902872801
chr2L_22426271,chr2L_22426266,0.145257547498
chr2L_22426273,chr2L_22426266,0.00992062687874
chr2L_22426274,chr2L_22426266,0.987557291985
chr2L_22426275,chr2L_22426266,0.0288336295635
chr2L_22426278,chr2L_22426266,0.009047630243
chr2L_22426279,chr2L_22426266,0.431491702795
chr2L_22426281,chr2L_22426266,0.108460649848
chr2L_22426283,chr2L_22426266,0.0161914359778
chr2L_22426284,chr2L_22426266,0.0156314503402
chr2L_22426285,chr2L_22426266,0.248852655292
chr2L_22426295,chr2L_22426266,0.0270269773901
chr2L_22426297,chr2L_22426266,0.0106605347246
chr2L_22426302,chr2L_22426266,0.00524543365464
chr2L_22426303,chr2L_22426266,0.027236096561
chr2L_22426304,chr2L_22426266,0.0217731483281
chr2L_22426307,chr2L_22426266,0.0235390495509
chr2L_22426308,chr2L_22426266,0.0151938712224
chr2L_22426309,chr2L_22426266,0.0097072981298
chr2L_22426310,chr2L_22426266,0.036793101579
chr2L_22426311,chr2L_22426266,0.101016871631
chr2L_22426313,chr2L_22426266,0.026647657156
chr2L_22426314,chr2L_22426266,0.0288999993354
chr2L_22426315,chr2L_22426266,0.0599381662905
chr2L_22426688,chr2L_22426738,0.0917609706521
chr2L_22426689,chr2L_22426738,0.264511883259
chr2L_22426690,chr2L_22426738,0.139787241817
chr2L_22426699,chr2L_22426738,0.677252531052
chr2L_22426703,chr2L_22426738,0.0126553829759
chr2L_22426704,chr2L_22426738,0.068127579987
chr2L_22426706,chr2L_22426738,0.0254054218531
chr2L_22426707,chr2L_22426738,0.0413759984076
chr2L_22426708,chr2L_22426738,0.00452896021307
chr2L_22426709,chr2L_22426738,0.00543601531535
chr2L_22426710,chr2L_22426738,0.0506009869277
chr2L_22426711,chr2L_22426738,0.100316897035
chr2L_22426713,chr2L_22426738,0.0574914328754
chr2L_22426714,chr2L_22426738,0.242182031274
chr2L_22426715,chr2L_22426738,0.0663079470396
chr2L_22426716,chr2L_22426738,0.0273973699659
chr2L_22426717,chr2L_22426738,0.0321034900844
chr2L_22426718,chr2L_22426738,0.058881547302
chr2L_22426719,chr2L_22426738,0.413015067577
chr2L_22426721,chr2L_22426738,0.202433466911
chr2L_22426723,chr2L_22426738,0.0844544693828
chr2L_22426731,chr2L_22426738,0.0605256780982
chr2L_22426732,chr2L_22426738,0.204838380218
chr2L_22426733,chr2L_22426738,0.123511068523
chr2L_22426735,chr2L_22426738,0.72490298748
chr2L_22426737,chr2L_22426738,0.0424375906587
chr2L_22426738,chr2L_22426738,0.0720773711801
chr2L_22426739,chr2L_22426738,0.037801142782
chr2L_22426740,chr2L_22426738,0.0187218319625
chr2L_22426741,chr2L_22426738,0.0229335967451
chr2L_22426743,chr2L_22426738,0.759944558144
chr2L_22426747,chr2L_22426738,0.0603192597628
chr2L_22426754,chr2L_22426738,0.294775933027
chr2L_22426755,chr2L_22426738,0.176433548331
chr2L_22426756,chr2L_22426738,0.019659396261
chr2L_22426759,chr2L_22426738,0.00829416699708
chr2L_22426762,chr2L_22426738,0.0244240667671
chr2L_22426770,chr2L_22426738,0.0116570098326
chr2L_22426772,chr2L_22426738,0.000691224529874
chr2L_22426773,chr2L_22426738,0.012268692255
chr2L_22426775,chr2L_22426738,0.00319749605842
chr2L_22426784,chr2L_22426738,0.00357835856266
chr2L_22426787,chr2L_22426738,0.0549835786223
chr2L_22434501,chr2L_22434551,0.42119038105
chr2L_22434503,chr2L_22434551,0.00711320340633
chr2L_22434505,chr2L_22434551,0.0898199155927
chr2L_22434506,chr2L_22434551,0.124766550958
chr2L_22434517,chr2L_22434551,0.0164540857077
chr2L_22434518,chr2L_22434551,0.00510400068015
chr2L_22434520,chr2L_22434551,0.00515887932852
chr2L_22434521,chr2L_22434551,0.213708713651
chr2L_22434523,chr2L_22434551,0.0212904028594
chr2L_22434527,chr2L_22434551,0.0114774014801
chr2L_22434528,chr2L_22434551,0.0301560703665
chr2L_22434529,chr2L_22434551,0.0472363829613
chr2L_22434530,chr2L_22434551,0.0589754842222
chr2L_22434533,chr2L_22434551,0.285239309072
chr2L_22434534,chr2L_22434551,0.0935098007321
chr2L_22434535,chr2L_22434551,0.05947734043
chr2L_22434537,chr2L_22434551,0.271742939949
chr2L_22434538,chr2L_22434551,0.974555790424
chr2L_22434543,chr2L_22434551,0.263902872801
chr2L_22434545,chr2L_22434551,0.145257547498
chr2L_22434547,chr2L_22434551,0.00992062687874
chr2L_22434548,chr2L_22434551,0.987557291985
chr2L_22434549,chr2L_22434551,0.0288336295635
chr2L_22434552,chr2L_22434551,0.009047630243
chr2L_22434553,chr2L_22434551,0.431491702795
chr2L_22434555,chr2L_22434551,0.108460649848
chr2L_22434557,chr2L_22434551,0.0161914359778
chr2L_22434558,chr2L_22434551,0.0156314503402
chr2L_22434559,chr2L_22434551,0.248852655292
chr2L_22434569,chr2L_22434551,0.0270269773901
chr2L_22434571,chr2L_22434551,0.0106605347246
chr2L_22434576,chr2L_22434551,0.00524543365464
chr2L_22434577,chr2L_22434551,0.027236096561
chr2L_22434578,chr2L_22434551,0.0217731483281
chr2L_22434581,chr2L_22434551,0.0235390495509
chr2L_22434582,chr2L_22434551,0.0151938712224
chr2L_22434583,chr2L_22434551,0.0097072981298
chr2L_22434584,chr2L_22434551,0.036793101579
chr2L_22434585,chr2L_22434551,0.101016871631
chr2L_22434587,chr2L_22434551,0.026647657156
chr2L_22434588,chr2L_22434551,0.0288999993354
chr2L_22434589,chr2L_22434551,0.0599381662905
chr2L_22434596,chr2L_22434551,0.0427457019687
chr2L_22434598,chr2L_22434551,0.73508143425
chr2L_22434600,chr2L_22434551,0.0605300031602
chr2L_22444550,chr2L_22444600,0.276154637337
chr2L_22444561,chr2L_22444600,0.0953913852572
chr2L_22444562,chr2L_22444600,0.567451298237
chr2L_22444564,chr2L_22444600,0.590506076813
chr2L_22444568,chr2L_22444600,0.165943846107
chr2L_22444571,chr2L_22444600,0.200543999672
chr2L_22444575,chr2L_22444600,0.513093471527
chr2L_22444576,chr2L_22444600,0.22109426558
chr2L_22444578,chr2L_22444600,0.0260998550802
chr2L_22444579,chr2L_22444600,0.138874441385
chr2L_22444580,chr2L_22444600,0.0390247516334
chr2L_22444585,chr2L_22444600,0.128594920039
chr2L_22444586,chr2L_22444600,0.0689709186554
chr2L_22444589,chr2L_22444600,0.187690332532
chr2L_22444591,chr2L_22444600,0.0107707744464
chr2L_22444592,chr2L_22444600,0.0379170328379
chr2L_22444593,chr2L_22444600,0.0471952594817
chr2L_22444595,chr2L_22444600,0.0114131458104
chr2L_22444600,chr2L_22444600,0.784544229507
chr2L_22444601,chr2L_22444600,0.0638097450137
chr2L_22444604,chr2L_22444600,0.128514319658
chr2L_22444609,chr2L_22444600,0.296568214893
chr2L_22444611,chr2L_22444600,0.091288074851
chr2L_22444612,chr2L_22444600,0.264205783606
chr2L_22444613,chr2L_22444600,0.142825588584
chr2L_22444622,chr2L_22444600,0.656604528427
chr2L_22444626,chr2L_22444600,0.00909169763327
chr2L_22444627,chr2L_22444600,0.0631166249514
chr2L_22444629,chr2L_22444600,0.0252108834684
chr2L_22444630,chr2L_22444600,0.0321889594197
chr2L_22444631,chr2L_22444600,0.0045879278332
chr2L_22444632,chr2L_22444600,0.00597895262763
chr2L_22444633,chr2L_22444600,0.0268052816391
chr2L_22444634,chr2L_22444600,0.306880146265
chr2L_22444636,chr2L_22444600,0.0118959108368
chr2L_22444637,chr2L_22444600,0.644777595997
chr2L_22444638,chr2L_22444600,0.0333846323192
chr2L_22444639,chr2L_22444600,0.0314430035651
chr2L_22444641,chr2L_22444600,0.0351252518594
chr2L_22444642,chr2L_22444600,0.532878756523
chr2L_22444644,chr2L_22444600,0.118183165789
chr2L_22444646,chr2L_22444600,0.0396019890904
chr2L_22460026,chr2L_22460073,0.0506257601082
chr2L_22460027,chr2L_22460073,0.0224073734134
chr2L_22460030,chr2L_22460073,0.0146248741075
chr2L_22460036,chr2L_22460073,0.0322133637965
chr2L_22460038,chr2L_22460073,0.00472204806283
chr2L_22460047,chr2L_22460073,0.113751068711
chr2L_22460054,chr2L_22460073,0.105581276119
chr2L_22460067,chr2L_22460073,0.0417497232556
chr2L_22460068,chr2L_22460073,0.800277471542
chr2L_22460078,chr2L_22460073,0.134389966726
chr2L_22460086,chr2L_22460073,0.0270855445415
chr2L_22460087,chr2L_22460073,0.0179321933538
chr2L_22460094,chr2L_22460073,0.111149035394
chr2L_22460098,chr2L_22460073,0.981910645962
chr2L_22460102,chr2L_22460073,0.213467359543
chr2L_22460121,chr2L_22460073,0.298447132111
chr2L_22471085,chr2L_22471132,0.298447132111
chr2L_22471088,chr2L_22471132,0.0441035628319
chr2L_22471089,chr2L_22471132,0.0186726395041
chr2L_22471090,chr2L_22471132,0.00188003189396
chr2L_22471091,chr2L_22471132,0.0198544040322
chr2L_22471095,chr2L_22471132,0.104053497314
chr2L_22471096,chr2L_22471132,0.0675193965435
chr2L_22471102,chr2L_22471132,0.0119408834726
chr2L_22471104,chr2L_22471132,0.0264743249863
chr2L_22471105,chr2L_22471132,0.19844353199
chr2L_22471107,chr2L_22471132,0.0510422177613
chr2L_22471108,chr2L_22471132,0.0688307657838
chr2L_22471109,chr2L_22471132,0.111430391669
chr2L_22471116,chr2L_22471132,0.0213837809861
chr2L_22471117,chr2L_22471132,0.0333342291415
chr2L_22471119,chr2L_22471132,0.0258563626558
chr2L_22471120,chr2L_22471132,0.0526369959116
chr2L_22471126,chr2L_22471132,0.0804997682571
chr2L_22471128,chr2L_22471132,0.00554382568225
chr2L_22471129,chr2L_22471132,0.0661991015077
chr2L_22471133,chr2L_22471132,0.0315626636147
chr2L_22471134,chr2L_22471132,0.0511189475656
chr2L_22471139,chr2L_22471132,0.0101209245622
chr2L_22471145,chr2L_22471132,0.00437607429922
chr2L_22471146,chr2L_22471132,0.0944703146815
chr2L_22471148,chr2L_22471132,0.00668350607157
chr2L_22471150,chr2L_22471132,0.00839165877551
chr2L_22471151,chr2L_22471132,0.024842582643
chr2L_22471152,chr2L_22471132,0.0128036756068
chr2L_22471154,chr2L_22471132,0.0117248911411
chr2L_22471156,chr2L_22471132,0.00962075404823
chr2L_22471163,chr2L_22471132,0.0112475194037
chr2L_22471165,chr2L_22471132,0.071967355907
chr2L_22471169,chr2L_22471132,0.0509010888636
chr2L_22471174,chr2L_22471132,0.0136321485043
chr2L_22471179,chr2L_22471132,0.0228205472231
chr2L_22471181,chr2L_22471132,0.00412126863375
chr2L_22607639,chr2L_22607689,0.134940057993
chr2L_22607640,chr2L_22607689,0.0187412127852
chr2L_22607643,chr2L_22607689,0.0256059281528
chr2L_22607648,chr2L_22607689,0.00421996600926
chr2L_22607651,chr2L_22607689,0.0457378998399
chr2L_22607652,chr2L_22607689,0.116591118276
chr2L_22607666,chr2L_22607689,0.119725935161
chr2L_22607670,chr2L_22607689,0.00974350422621
chr2L_22607671,chr2L_22607689,0.0449458472431
chr2L_22607673,chr2L_22607689,0.00229773367755
chr2L_22607674,chr2L_22607689,0.0567207336426
chr2L_22607675,chr2L_22607689,0.00670779496431
chr2L_22607682,chr2L_22607689,0.0714803636074
chr2L_22607684,chr2L_22607689,0.00601097615436
chr2L_22607694,chr2L_22607689,0.00527179567143
chr2L_22607695,chr2L_22607689,0.121176049113
chr2L_22607705,chr2L_22607689,0.00265463697724
chr2L_22607708,chr2L_22607689,0.0127153499052
chr2L_22607714,chr2L_22607689,0.161726608872
chr2L_22607718,chr2L_22607689,0.00712390430272
chr2L_22607721,chr2L_22607689,0.0228213649243
chr2L_22607723,chr2L_22607689,0.0113751236349
chr2L_22607726,chr2L_22607689,0.0750410854816
chr2L_22607727,chr2L_22607689,0.0504057407379
chr2L_22607728,chr2L_22607689,0.0302862320095
chr2L_22607730,chr2L_22607689,0.0181615017354
chr2L_22607731,chr2L_22607689,0.0116293048486
chr2L_22607732,chr2L_22607689,0.0127504337579
chr2L_22607733,chr2L_22607689,0.030339859426
chr2L_22607735,chr2L_22607689,0.0738805308938
chr2L_22607738,chr2L_22607689,0.174520105124
chr2L_22611895,chr2L_22611945,0.00456895632669
chr2L_22611902,chr2L_22611945,0.124718211591
chr2L_22611904,chr2L_22611945,0.0544641055167
chr2L_22611910,chr2L_22611945,0.00556194642559
chr2L_22611915,chr2L_22611945,0.00500770565122
chr2L_22611920,chr2L_22611945,0.0710372254252
chr2L_22611921,chr2L_22611945,0.00944997370243
chr2L_22611924,chr2L_22611945,0.0588221028447
chr2L_22611925,chr2L_22611945,0.483460366726
chr2L_22611936,chr2L_22611945,0.147537648678
chr2L_22611937,chr2L_22611945,0.21856559813
chr2L_22611939,chr2L_22611945,0.0110735129565
chr2L_22611940,chr2L_22611945,0.120208159089
chr2L_22611947,chr2L_22611945,0.234283953905
chr2L_22611959,chr2L_22611945,0.00660207262263
chr2L_22611961,chr2L_22611945,0.0025271573104
chr2L_22611965,chr2L_22611945,0.0291000101715
chr2L_22611969,chr2L_22611945,0.0432542674243
chr2L_22611980,chr2L_22611945,0.00608262233436
chr2L_22611983,chr2L_22611945,0.0619124509394
chr2L_22611986,chr2L_22611945,0.0926079452038
chr2L_22611992,chr2L_22611945,0.0458795689046
chr2L_22611993,chr2L_22611945,0.146182969213
chr2L_22611994,chr2L_22611945,0.0326838344336
chr2L_22783292,chr2L_22783341,0.183238610625
chr2L_22783296,chr2L_22783341,0.00246727513149
chr2L_22783297,chr2L_22783341,0.364636778831
chr2L_22783299,chr2L_22783341,0.0147482790053
chr2L_22783301,chr2L_22783341,0.00574812851846
chr2L_22783302,chr2L_22783341,0.0531191304326
chr2L_22783303,chr2L_22783341,0.0224453210831
chr2L_22783305,chr2L_22783341,0.0132029028609
chr2L_22783306,chr2L_22783341,0.0573744997382
chr2L_22783307,chr2L_22783341,0.0321784168482
chr2L_22783319,chr2L_22783341,0.0362093560398
chr2L_22783320,chr2L_22783341,0.0348567850888
chr2L_22783321,chr2L_22783341,0.00702430633828
chr2L_22783325,chr2L_22783341,0.0277440100908
chr2L_22783326,chr2L_22783341,0.183736056089
chr2L_22783327,chr2L_22783341,0.0440404452384
chr2L_22783333,chr2L_22783341,0.079142741859
chr2L_22783334,chr2L_22783341,0.0819347575307
chr2L_22783336,chr2L_22783341,0.0145726185292
chr2L_22783343,chr2L_22783341,0.192776814103
chr2L_22783345,chr2L_22783341,0.078080393374
chr2L_22783348,chr2L_22783341,0.194657117128
chr2L_22783349,chr2L_22783341,0.517103791237
chr2L_22783353,chr2L_22783341,0.384965509176
chr2L_22783358,chr2L_22783341,0.763549625874
chr2L_22783363,chr2L_22783341,0.20772819221
chr2L_22783364,chr2L_22783341,0.168431952596
chr2L_22783365,chr2L_22783341,0.0257225055248
chr2L_22783373,chr2L_22783341,0.182812303305
chr2L_22783374,chr2L_22783341,0.213832676411
chr2L_22783375,chr2L_22783341,0.140205562115
chr2L_22783383,chr2L_22783341,0.0951088741422
chr2L_22783384,chr2L_22783341,0.305863976479
chr2L_22783385,chr2L_22783341,0.0174773242325
chr2L_22783386,chr2L_22783341,0.0197842344642
chr2L_22783391,chr2L_22783341,0.0999491065741
chr2L_23112828,chr2L_23112878,0.0820065289736
chr2L_23112829,chr2L_23112878,0.00809753593057
chr2L_23112835,chr2L_23112878,0.230365857482
chr2L_23112838,chr2L_23112878,0.244270518422
chr2L_23112839,chr2L_23112878,0.906674325466
chr2L_23112850,chr2L_23112878,0.233734607697
chr2L_23112851,chr2L_23112878,0.100926287472
chr2L_23112852,chr2L_23112878,0.00457670073956
chr2L_23112853,chr2L_23112878,0.00548708578572
chr2L_23112854,chr2L_23112878,0.00458346772939
chr2L_23112855,chr2L_23112878,0.166875645518
chr2L_23112860,chr2L_23112878,0.0160045363009
chr2L_23112861,chr2L_23112878,0.0530900470912
chr2L_23112862,chr2L_23112878,0.148904800415
chr2L_23112863,chr2L_23112878,0.100017122924
chr2L_23112866,chr2L_23112878,0.0547283478081
chr2L_23112867,chr2L_23112878,0.563822388649
chr2L_23112869,chr2L_23112878,0.152395650744
chr2L_23112871,chr2L_23112878,0.19342635572
chr2L_23112872,chr2L_23112878,0.0493309944868
chr2L_23112873,chr2L_23112878,0.00458869710565
chr2L_23112874,chr2L_23112878,0.0137697551399
chr2L_23112875,chr2L_23112878,0.10624961555
chr2L_23112879,chr2L_23112878,0.24956035614
chr2L_23112887,chr2L_23112878,0.0250851102173
chr2L_23112888,chr2L_23112878,0.0130909699947
chr2L_23112889,chr2L_23112878,0.0433664135635
chr2L_23112896,chr2L_23112878,0.0448272563517
chr2L_23112897,chr2L_23112878,0.0118880001828
chr2L_23112898,chr2L_23112878,0.00874271430075
chr2L_23112899,chr2L_23112878,0.069644883275
chr2L_23112900,chr2L_23112878,0.204520940781
chr2L_23112903,chr2L_23112878,0.979188740253
chr2L_23112904,chr2L_23112878,0.0681161805987
chr2L_23112905,chr2L_23112878,0.0479756779969
chr2L_23112907,chr2L_23112878,0.0456670895219
chr2L_23112908,chr2L_23112878,0.280177146196
chr2L_23112910,chr2L_23112878,0.0183427277952
chr2L_23112911,chr2L_23112878,0.783887386322
chr2L_23112921,chr2L_23112878,0.0614321343601
chr2L_23112922,chr2L_23112878,0.140645295382
chr2L_23112923,chr2L_23112878,0.0164378043264
chr2L_23112924,chr2L_23112878,0.113441221416
chr2L_23114533,chr2L_23114580,0.0543994195759
chr2L_23114535,chr2L_23114580,0.0167639106512
chr2L_23114544,chr2L_23114580,0.403603106737
chr2L_23114551,chr2L_23114580,0.0770203024149
chr2L_23114552,chr2L_23114580,0.160546913743
chr2L_23114555,chr2L_23114580,0.0273852888495
chr2L_23114556,chr2L_23114580,0.0379961691797
chr2L_23114557,chr2L_23114580,0.0203580707312
chr2L_23114563,chr2L_23114580,0.308217555285
chr2L_23114564,chr2L_23114580,0.261933982372
chr2L_23114567,chr2L_23114580,0.0538700334728
chr2L_23114568,chr2L_23114580,0.0224333982915
chr2L_23114569,chr2L_23114580,0.00733384722844
chr2L_23114578,chr2L_23114580,0.0303292684257
chr2L_23114579,chr2L_23114580,0.0660976991057
chr2L_23114581,chr2L_23114580,0.00658649159595
chr2L_23114582,chr2L_23114580,0.113492578268
chr2L_23114585,chr2L_23114580,0.0321845039725
chr2L_23114586,chr2L_23114580,0.0440436601639
chr2L_23114587,chr2L_23114580,0.0438441298902
chr2L_23114588,chr2L_23114580,0.0182011500001
chr2L_23114591,chr2L_23114580,0.32953581214
chr2L_23114593,chr2L_23114580,0.103030242026
chr2L_23114604,chr2L_23114580,0.266800493002
chr2L_23114606,chr2L_23114580,0.0945793762803
chr2L_23114612,chr2L_23114580,0.253311932087
chr2L_23114613,chr2L_23114580,0.0820065289736
chr2L_23114614,chr2L_23114580,0.00809753593057
chr2L_23114620,chr2L_23114580,0.230365857482
chr2L_23114623,chr2L_23114580,0.244270518422
chr2L_23114624,chr2L_23114580,0.906674325466
chr2L_23361184,chr2L_23361234,0.0055942395702
chr2L_23361186,chr2L_23361234,0.0188174713403
chr2L_23361188,chr2L_23361234,0.0566313937306
chr2L_23361193,chr2L_23361234,0.136036664248
chr2L_23361195,chr2L_23361234,0.236892610788
chr2L_23361197,chr2L_23361234,0.0274851173162
chr2L_23361200,chr2L_23361234,0.00963592715561
chr2L_23361205,chr2L_23361234,0.021685346961
chr2L_23361217,chr2L_23361234,0.00588023243472
chr2L_23361218,chr2L_23361234,0.00320348073728
chr2L_23361219,chr2L_23361234,0.00686021661386
chr2L_23361223,chr2L_23361234,0.0566907189786
chr2L_23361224,chr2L_23361234,0.00951282121241
chr2L_23361227,chr2L_23361234,0.0615419708192
chr2L_23361231,chr2L_23361234,0.012085375376
chr2L_23361232,chr2L_23361234,0.0141754448414
chr2L_23361233,chr2L_23361234,0.193815231323
chr2L_23361237,chr2L_23361234,0.0316595733166
chr2L_23361240,chr2L_23361234,0.115153826773
chr2L_23361243,chr2L_23361234,0.00598474778235
chr2L_23361244,chr2L_23361234,0.0407868921757
chr2L_23361245,chr2L_23361234,0.00860448554158
chr2L_23361246,chr2L_23361234,0.0302467551082
chr2L_23361249,chr2L_23361234,0.297467321157
chr2L_23361251,chr2L_23361234,0.0266686044633
chr2L_23361252,chr2L_23361234,0.165260449052
chr2L_23361256,chr2L_23361234,0.0453109182417
chr2L_23361258,chr2L_23361234,0.00483284005895
chr2L_23361259,chr2L_23361234,0.00413560913876
chr2L_23361260,chr2L_23361234,0.100498266518
chr2L_23361268,chr2L_23361234,0.0521990917623
chr2L_23361272,chr2L_23361234,0.0995754227042
chr2L_23361276,chr2L_23361234,0.391842782497
chr2R_700185,chr2R_700234,0.00599416717887
chr2R_700186,chr2R_700234,0.239125594497
chr2R_700187,chr2R_700234,0.0561236552894
chr2R_700190,chr2R_700234,0.0336100384593
chr2R_700192,chr2R_700234,0.00250478764065
chr2R_700195,chr2R_700234,0.0136984093115
chr2R_700204,chr2R_700234,0.0859718993306
chr2R_700211,chr2R_700234,0.0205302424729
chr2R_700212,chr2R_700234,0.486653894186
